cowcode,iso3166,country_ID,country_name,abbr_country,year,n_instdepth,n_policy,n_fiscauto,n_borrowauto,n_rep,n_lawmaking,n_execcon,n_fisccon,n_borrowcon,n_constit,n_selfrule,n_sharedrule,n_RAI,COMPONENTS,n_rep,n_assembly,n_executive,n_lawmaking,n_law_a,n_law_b,n_law_c,n_law_d,n_law_e,n_law_f
732,410,84,South Korea,KOR,1999,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,410,84,South Korea,KOR,2000,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,410,84,South Korea,KOR,2001,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,410,84,South Korea,KOR,2002,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,410,84,South Korea,KOR,2003,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,410,84,South Korea,KOR,2004,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,410,84,South Korea,KOR,2005,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,410,84,South Korea,KOR,2006,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,410,84,South Korea,KOR,2007,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,410,84,South Korea,KOR,2008,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,410,84,South Korea,KOR,2009,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,410,84,South Korea,KOR,2010,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,702,85,Singapore,SIN,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,96,86,Brunei,BRU,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,626,87,East Timor,TML,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,626,87,East Timor,TML,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,626,87,East Timor,TML,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,626,87,East Timor,TML,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,626,87,East Timor,TML,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,626,87,East Timor,TML,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,626,87,East Timor,TML,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,626,87,East Timor,TML,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,626,87,East Timor,TML,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,32,100,Argentina,ARG,1950,1.8,2.4,3.2,2.4,3.3,1.3,0.0,1.6,0.0,2.6,13.2,5.5,18.7,,3.3,1.7,1.6,1.3,0.4,0.0,0.4,0.4,0.0,0.0
160,32,100,Argentina,ARG,1951,1.8,2.5,3.3,2.5,3.5,1.4,0.0,1.7,0.0,2.7,13.7,5.8,19.4,,3.5,1.8,1.7,1.4,0.5,0.0,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1952,1.8,2.5,3.3,2.5,3.5,1.4,0.0,1.7,0.0,2.7,13.7,5.8,19.4,,3.5,1.8,1.7,1.4,0.5,0.0,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1953,1.9,2.6,3.4,2.6,3.6,1.4,0.0,1.7,0.0,2.8,14.1,5.9,20.0,,3.6,1.9,1.7,1.4,0.5,0.0,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1954,1.9,2.6,3.4,2.6,3.6,1.4,0.0,1.7,0.0,2.8,14.1,5.9,20.0,,3.6,1.9,1.7,1.4,0.5,0.0,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1955,1.0,2.8,3.7,2.8,3.8,1.5,0.0,1.8,0.0,3.0,14.1,6.3,20.4,,3.8,2.0,1.8,1.5,0.5,0.0,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1956,1.0,2.8,3.7,2.8,3.8,1.5,0.0,1.8,0.0,3.0,14.1,6.3,20.4,,3.8,2.0,1.8,1.5,0.5,0.0,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1957,1.0,2.8,3.7,2.8,3.8,2.0,0.0,1.8,0.0,3.9,14.1,7.7,21.8,,3.8,2.0,1.8,2.0,0.5,0.5,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1958,1.0,2.8,3.7,2.8,3.8,2.0,0.0,1.8,0.0,3.9,14.1,7.7,21.8,,3.8,2.0,1.8,2.0,0.5,0.5,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1959,1.9,2.8,3.7,2.8,2.9,2.0,0.0,1.8,0.0,3.9,14.1,7.7,21.8,,2.9,2.0,0.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1960,1.9,2.8,3.7,2.8,2.9,2.0,0.0,1.8,0.0,3.9,14.1,7.7,21.8,,2.9,2.0,0.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1961,1.9,2.8,3.7,2.8,2.9,2.0,0.0,1.8,0.0,3.9,14.1,7.7,21.8,,2.9,2.0,0.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1962,1.9,2.8,3.7,2.8,2.9,2.0,0.0,1.8,0.0,3.9,14.1,7.7,21.8,,2.9,2.0,0.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1963,1.9,2.8,3.7,2.8,2.9,2.0,0.0,1.8,0.0,3.9,14.1,7.7,21.8,,2.9,2.0,0.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1964,1.9,2.8,3.7,2.8,2.9,2.0,0.0,1.8,0.0,3.9,14.1,7.7,21.8,,2.9,2.0,0.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1965,1.9,2.8,3.7,2.8,2.9,2.0,0.0,1.8,0.0,3.9,14.1,7.7,21.8,,2.9,2.0,0.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1966,1.0,1.8,3.7,2.8,0.1,0.0,0.0,0.0,0.0,0.0,9.5,0.0,9.5,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,32,100,Argentina,ARG,1967,1.0,1.8,3.7,2.8,0.1,0.0,0.0,0.0,0.0,0.0,9.5,0.0,9.5,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,32,100,Argentina,ARG,1968,1.0,1.8,3.7,2.8,0.1,0.0,0.0,0.0,0.0,0.0,9.5,0.0,9.5,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,32,100,Argentina,ARG,1969,1.0,1.8,3.7,2.8,0.1,0.0,0.0,0.0,0.0,0.0,9.5,0.0,9.5,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,32,100,Argentina,ARG,1970,1.0,1.8,3.7,2.8,0.1,0.0,0.0,0.0,0.0,0.0,9.5,0.0,9.5,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,32,100,Argentina,ARG,1971,1.0,1.8,3.7,2.8,0.1,0.0,0.0,0.0,0.0,0.0,9.5,0.0,9.5,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,32,100,Argentina,ARG,1972,1.0,1.8,3.7,2.8,0.1,0.0,0.9,0.0,0.0,0.0,9.5,0.9,10.4,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,32,100,Argentina,ARG,1973,1.9,2.8,3.7,2.8,3.8,1.5,0.9,1.8,0.0,3.0,15.0,7.3,22.3,,3.8,2.0,1.8,1.5,0.5,0.0,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1974,1.9,2.8,3.7,2.8,3.8,1.5,0.9,1.8,0.0,3.0,15.0,7.3,22.3,,3.8,2.0,1.8,1.5,0.5,0.0,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1975,1.9,2.8,3.7,2.8,3.8,1.5,0.9,1.8,0.0,3.0,15.0,7.3,22.3,,3.8,2.0,1.8,1.5,0.5,0.0,0.5,0.5,0.0,0.0
160,32,100,Argentina,ARG,1976,1.0,1.8,1.8,2.8,0.0,0.0,0.9,0.0,0.0,0.0,7.5,0.9,8.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,32,100,Argentina,ARG,1977,1.0,1.8,1.8,2.8,0.0,0.0,0.9,0.0,0.0,0.0,7.5,0.9,8.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,32,100,Argentina,ARG,1978,1.0,1.8,1.8,2.8,0.0,0.0,0.9,0.0,0.0,0.0,7.5,0.9,8.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,32,100,Argentina,ARG,1979,1.0,1.8,1.8,2.8,0.0,0.0,0.9,0.0,0.0,0.0,7.5,0.9,8.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
